        0.1278E+02       -0.9468E+01       -0.3322E-11
        0.1704E+02       -0.9468E+01       -0.3280E-11
        0.2130E+02       -0.9468E+01       -0.6791E-11

        0.4260E+01       -0.9461E+01       -0.8424E-11
        0.8520E+01       -0.9461E+01       -0.4667E-11
        0.1278E+02       -0.9461E+01       -0.4680E-11
        0.1704E+02       -0.9461E+01       -0.4628E-11
        0.2130E+02       -0.9461E+01       -0.8239E-11

        0.4260E+01       -0.9454E+01       -0.9620E-11
        0.8520E+01       -0.9454E+01       -0.5859E-11
        0.1278E+02       -0.9454E+01       -0.5862E-11
        0.1704E+02       -0.9454E+01       -0.5802E-11
        0.2130E+02       -0.9454E+01       -0.9436E-11

        0.4260E+01       -0.9447E+01       -0.1059E-10
        0.8520E+01       -0.9447E+01       -0.6905E-11
        0.1278E+02       -0.9447E+01       -0.6897E-11
        0.1704E+02       -0.9447E+01       -0.6833E-11
        0.2130E+02       -0.9447E+01       -0.1042E-10

        0.4260E+01       -0.9440E+01       -0.1138E-10
        0.8520E+01       -0.9440E+01       -0.7827E-11
        0.1278E+02       -0.9440E+01       -0.7808E-11
        0.1704E+02       -0.9440E+01       -0.7742E-11
        0.2130E+02       -0.9440E+01       -0.1123E-10

        0.4260E+01       -0.9433E+01       -0.1202E-10
        0.8520E+01       -0.9433E+01       -0.8643E-11
        0.1278E+02       -0.9433E+01       -0.8611E-11
        0.1704E+02       -0.9433E+01       -0.8546E-11
        0.2130E+02       -0.9433E+01       -0.1189E-10

        0.4260E+01       -0.9426E+01       -0.1252E-10
        0.8520E+01       -0.9426E+01       -0.9364E-11
        0.1278E+02       -0.9426E+01       -0.9320E-11
        0.1704E+02       -0.9426E+01       -0.9259E-11
        0.2130E+02       -0.9426E+01       -0.1242E-10

        0.4260E+01       -0.9419E+01       -0.1290E-10
        0.8520E+01       -0.9419E+01       -0.1000E-10
        0.1278E+02       -0.9419E+01       -0.9945E-11
        0.1704E+02       -0.9419E+01       -0.9891E-11
        0.2130E+02       -0.9419E+01       -0.1283E-10

        0.4260E+01       -0.9412E+01       -0.1319E-10
        0.8520E+01       -0.9412E+01       -0.1056E-10
        0.1278E+02       -0.9412E+01       -0.1049E-10
        0.1704E+02       -0.9412E+01       -0.1045E-10
        0.2130E+02       -0.9412E+01       -0.1314E-10

        0.4260E+01       -0.9405E+01       -0.1340E-10
        0.8520E+01       -0.9405E+01       -0.1105E-10
        0.1278E+02       -0.9405E+01       -0.1098E-10
        0.1704E+02       -0.9405E+01       -0.1094E-10
        0.2130E+02       -0.9405E+01       -0.1337E-10

        0.4260E+01       -0.9398E+01       -0.1353E-10
        0.8520E+01       -0.9398E+01       -0.1148E-10
        0.1278E+02       -0.9398E+01       -0.1139E-10
        0.1704E+02       -0.9398E+01       -0.1137E-10
        0.2130E+02       -0.9398E+01       -0.1351E-10

        0.4260E+01       -0.9391E+01       -0.2017E-10
        0.8520E+01       -0.9391E+01       -0.1929E-10
        0.1278E+02       -0.9391E+01       -0.1914E-10
        0.1704E+02       -0.9391E+01       -0.1908E-10
        0.2130E+02       -0.9391E+01       -0.2006E-10

        0.4260E+01       -0.9384E+01       -0.2562E-10
        0.8520E+01       -0.9384E+01       -0.2557E-10
        0.1278E+02       -0.9384E+01       -0.2539E-10
        0.1704E+02       -0.9384E+01       -0.2531E-10
        0.2130E+02       -0.9384E+01       -0.2548E-10

        0.4260E+01       -0.9377E+01       -0.2114E-10
